"Respondent","ASC1","BTime","BCost"
8890,1.173867777,-0.0439936255,-0.6497200399
8893,0.4893451479,0.0317924483,-0.4886740146
8895,1.177814864,-0.1374889085,-0.7829566583
8896,1.170167698,-0.2998030111,-0.8307324108
8897,1.101033809,0.1846808564,-0.6210152849
8899,0.796673516,0.189239484,-0.5771458138
8902,1.115654135,-0.2884669923,-0.6116386007
8906,1.058527977,-0.4465808686,-0.5361429291
8907,1.195144059,-0.3759406679,-0.5407113676
8913,0.621784141,-0.2769415068,-0.3996137751
8914,0.8655522693,-0.003685319755,-0.7534294354
8917,0.6367861332,0.1103293264,-0.3953739657
8921,0.7029137953,-0.03963010238,-0.617284808
8922,1.02747976,-0.4907054303,-0.5254787331
8928,1.046688784,-0.1290701253,-0.5322072784
8929,0.6867665546,-0.2578022724,-0.4914973248
8931,1.204170642,-0.3645800421,-0.8102446699
8934,0.8559917455,-0.2667792187,-0.6456511274
8936,1.054736166,0.1695421942,-0.6367602782
8937,1.0646922,-0.4900464824,-0.595512387
8938,1.295247774,-0.320348949,-0.738714051
8943,0.8388140168,-0.4726087334,-0.5531450626
8945,0.657367763,-0.5374483048,-0.5454187694
8954,0.9823955351,0.05368920173,-0.5751882616
8956,0.8340025398,-0.5643572606,-0.6004928901
8957,1.115452129,-0.4250544098,-0.7127712992
8959,0.8699799745,0.1832741445,-0.6257409
8966,1.105214436,-0.4621116636,-0.5904945625
8968,1.413577822,-0.3697277053,-0.7227514737
8972,0.6084154179,-0.08298539594,-0.5910547493
8973,1.017468406,-0.4800556069,-0.5202743935
8977,1.047172979,-0.4827082377,-0.672061794
8979,0.68791465,-0.5624158391,-0.5095174801
8981,1.119119436,-0.3486955996,-0.541394291
8991,0.5769485289,-0.1792473628,-0.5839315105
8993,1.10444873,0.1531575,-0.6459924574
8996,1.160574965,-0.2378250439,-0.6897304967
8997,1.069974299,0.1713500553,-0.6264774909
9001,1.218194771,-0.0451218207,-0.6746987565
9003,1.319243566,-0.2668482036,-0.7946781281
9009,0.755861703,0.01794704929,-0.7246495776
9012,0.8427994439,-0.3645180089,-0.4837241939
9015,1.216876065,-0.3975634379,-0.7467068737
9017,0.9820675624,-0.2314617394,-0.8989309088
9018,1.213086908,-0.3113129647,-0.579381726
9019,1.08725031,-0.1695905632,-0.6732139851
9020,0.9509921702,-0.1892968554,-0.6874937475
9021,1.080915093,-0.4285039009,-0.6183038296
9023,0.6389177073,-0.2674115294,-0.5745209924
9024,1.141084432,0.007976892491,-0.5179802383
9026,0.9323208384,-0.2158906003,-0.6930348541
9027,1.019196158,-0.388016068,-0.5948262411
9028,0.8192089111,0.184035613,-0.5906326723
9033,1.185672607,-0.3410604082,-0.8674798446
9034,0.7996784447,-0.2161932744,-0.7511181965
9037,0.4381119966,-0.2317308184,-0.4809755377
9040,1.025372772,-0.139330866,-0.5232056655
9041,0.7869374404,0.005536937482,-0.6390448804
9054,1.087420629,-0.2088251928,-0.5878462043
9055,1.167117763,-0.2119947262,-0.8543265288
9056,1.232132812,-0.1949285728,-0.7644052051
9057,0.8217853701,0.178922199,-0.5851432055
9061,0.9045029557,0.1921990637,-0.5873668633
9066,0.8495635791,-0.2578380708,-0.5619465613
9069,0.7069197095,-0.2019469872,-0.5562520756
9072,1.099370246,0.1557353765,-0.6554663252
9083,1.117665105,-0.3862271749,-0.848821134
9085,0.7496086222,-0.1860300572,-0.5861867136
9088,1.056741794,-0.0631805822,-0.7951199198
9090,0.7961747708,0.1907330158,-0.5631217099
9095,1.004139342,-0.05192746853,-0.5961645217
9099,0.7909412256,0.1835093982,-0.5797104711
9105,1.06046541,0.1890069554,-0.6173746048
9106,0.8258042341,0.01508390355,-0.4262820213
9107,0.8374902819,0.1168363123,-0.5379195395
9109,1.074583953,-0.2998214739,-0.631535278
9110,0.7816685867,-0.2919759366,-0.6745962273
9111,0.8389083863,0.1543767102,-0.6034982117
9113,1.105800588,-0.4784474867,-0.587279143
9114,1.254874137,-0.2222882632,-0.6804012162
9118,0.9744837076,0.02379851715,-0.7157151453
9119,0.9021562875,-0.03872788241,-0.3473897347
9120,0.927743435,0.1425919481,-0.6542447612
9121,1.091947479,-0.2281990426,-0.4499544203
9123,0.9917578342,-0.1675865434,-0.4528673772
9127,1.092242838,-0.4449366961,-0.587428904
9129,0.9151345832,-0.09418020892,-0.593619754
9133,0.8254802549,0.171507886,-0.5936952063
9135,0.8106645059,0.1838327833,-0.5657317286
9143,0.8426092128,-0.2665624168,-0.3357633797
9146,0.8933559477,-0.5330892603,-0.6156563715
9147,1.105328306,-0.1071141966,-0.632984417
9148,0.7204009991,-0.1214051599,-0.6509567438
9149,1.098466258,-0.08795866909,-0.5838591645
9150,0.814306621,0.03696167309,-0.691870574
9152,0.9379684488,0.1910001648,-0.5844607136
9155,1.05062746,-0.167889035,-0.6692164346
9156,0.9741177139,-0.04481538277,-0.8044280228
9158,0.8569641308,0.0176253336,-0.6922882611
9162,0.7564536707,-0.1297771667,-0.805039012
9164,0.7609736938,-0.05391289514,-0.647479544
9165,1.098509321,-0.4658478756,-0.6037683115
9167,0.8245910065,0.1744598785,-0.5868167044
9168,0.4792670845,-0.1875397965,-0.5198929257
9175,0.8672872804,-0.09018450933,-0.6753140733
9176,1.171243261,-0.1222507096,-0.5664304678
9178,0.6447126072,-0.5526500371,-0.4919629301
9179,0.9808928184,-0.2813852307,-0.5980878654
9182,0.459316971,-0.05811381415,-0.6258134947
9185,1.023251126,-0.2791027386,-0.6130037817
9186,0.8468556593,-0.5041224277,-0.5380408847
9189,0.8354091792,-0.3287667769,-0.693635157
9190,1.153933434,-0.2756479882,-0.8606771202
9191,0.8228853728,0.1972957785,-0.5637464831
9194,0.8409700212,0.1580129092,-0.6056674292
9195,0.8147584591,-0.1303317813,-0.8768142422
9196,0.9037948605,-0.2131180987,-0.558388228
9197,0.9538972788,0.1784122695,-0.5925326936
9207,1.179940013,-0.477087849,-0.637633528
9213,1.125322443,-0.01004104048,-0.7098126391
9216,0.7123726521,0.1407020938,-0.5250805495
9217,0.7416126198,-0.5638628545,-0.5424069006
9218,0.894390001,-0.1359640093,-0.4071052522
9219,1.106238049,0.1585969185,-0.6480524819
9221,0.8836984869,-0.2698152743,-0.2736567586
9222,0.8003341686,-0.05352091318,-0.3531760554
9234,0.6776927422,-0.3519162069,-0.5692836832
9239,1.19389192,-0.04138395759,-0.6253733479
9242,0.9582200415,-0.2078206768,-0.7003913365
9246,0.878649372,-0.1827214906,-0.6675639375
9251,1.03333428,-0.5122844189,-0.6246551734
9252,1.092839313,-0.4246386676,-0.6394531172
9254,0.9706915631,0.01893962661,-0.5450129558
9258,0.8657589592,-0.1387416607,-0.8080840316
9259,1.007164191,-0.404054832,-0.664901642
9266,1.213900429,-0.03539249694,-0.7217317766
9267,0.9047398972,0.1753499697,-0.6044002941
9271,1.171040986,-0.3937519935,-0.7475406398
9273,0.8500111767,-0.4179214743,-0.6089120714
9274,0.8706361733,0.1907392712,-0.580263083
9276,1.073788906,0.1811901814,-0.6264760205
9279,0.9175080015,0.1399409785,-0.6492341599
9280,1.08794062,-0.06505374079,-0.5530352334
9281,0.9428780912,-0.0721906808,-0.5601439127
9285,0.6658029143,-0.1774173418,-0.6263017958
9288,0.9742248844,-0.05762960219,-0.7240675832
9294,0.7326147928,-0.2036855701,-0.545770578
9299,0.8169279463,0.1725666709,-0.6071724743
9300,1.058454148,-0.2833414429,-0.4753011867
9303,0.7755272932,-0.08694379896,-0.5752790305
9305,1.029768179,-0.4900464347,-0.6414933086
9311,1.073798183,-0.2297190184,-0.5802965125
9318,1.03151085,-0.1471472747,-0.896202093
9326,0.7534407308,0.001260090915,-0.7260193975
9334,0.5582321484,-0.008976281258,-0.4692830135
9338,0.8488026297,-0.007240006474,-0.7393668304
9339,0.9740841104,0.04772636723,-0.5817268436
9342,1.141083186,-0.2675938962,-0.6791701911
9346,0.9350559153,0.06805047493,-0.6449404349
9347,1.054664802,-0.4824715269,-0.5266566915
9351,1.144241679,-0.3632503376,-0.633165571
9352,1.082600488,-0.2947981868,-0.8464794985
9354,1.072430327,-0.35931535,-0.6180100375
9355,1.169286351,-0.1306166357,-0.8152265147
9358,0.9955570788,0.05018747754,-0.6729499101
9361,0.9913436661,-0.5207222791,-0.5202012227
9366,0.8149901185,-0.07866772503,-0.6068559813
9367,1.125016195,-0.2046393159,-0.7538205277
9368,1.08712666,-0.4905949878,-0.5544079034
9369,0.8031152868,0.03053301025,-0.716855086
9371,1.029248673,0.05281547972,-0.5538999198
9373,0.846972884,0.1913778213,-0.5927821058
9380,0.8740441283,0.1769542719,-0.6199539805
9382,1.244694615,-0.2523642471,-0.7718461353
9384,1.091111374,0.07996850084,-0.7236393564
9389,0.6530353523,-0.03668436596,-0.816761168
9391,1.149663306,0.1498335436,-0.6508601594
9398,0.7894113022,-0.1645425478,-0.6239046579
9399,0.7777482854,-0.1333665457,-0.4133703093
9402,1.243739546,-0.3315963446,-0.5361455073
9404,0.8818502666,-0.1130056685,-0.6789883402
9406,1.066128572,0.0339341744,-0.6643408832
9413,0.9012106557,0.1264913679,-0.6678628053
9416,0.7945518964,-0.08756761719,-0.5069339144
9417,0.6863422571,-0.3228921593,-0.5972432721
9418,0.7241627667,-0.01115499096,-0.6897286954
9422,1.24044676,-0.2318804931,-0.6474789185
9426,1.094659774,0.1684564925,-0.6461468408
9427,1.086015685,-0.4786333675,-0.5763043762
9428,1.073496687,0.1214319713,-0.7062526078
9429,0.8699303797,-0.3799837785,-0.6397023914
9433,0.8105092847,0.1889289202,-0.564332165
9434,0.9118734956,0.1883521948,-0.6029750951
9439,1.030946285,0.1735898694,-0.6195532321
9440,0.7748931639,-0.306190588,-0.5481615433
9445,1.184373445,-0.2715075626,-0.9972113691
9447,0.7730148249,0.06043299415,-0.6299003022
9448,0.9730659423,0.1959019926,-0.6053231186
9450,0.8100814762,-0.07269138879,-0.4927124191
9451,1.091440879,-0.4651302883,-0.5519223972
9452,1.002510557,-0.06363271073,-0.5985562395
9455,0.8839129839,-0.03984681821,-0.7034997601
9456,0.9576390141,-0.03143902905,-0.6522814157
9457,1.275045719,-0.1168966434,-0.793145258
9458,1.130051301,-0.4807962016,-0.5251473492
9460,0.5655132167,-0.2708395434,-0.3682255997
9461,1.019519691,-0.1481123153,-0.5992698021
9462,1.164843951,-0.04412046261,-0.7368447342
9464,0.7169962957,-0.3527057998,-0.4726546052
9466,0.7808155543,-0.07039162073,-0.8018576708
9469,1.047033755,-0.14517745,-0.5828074229
9472,1.066025878,-0.1370051283,-0.5825195073
9475,0.8437270294,0.1216652839,-0.5327296658
9476,0.6963022505,-0.3602073185,-0.6229241556
9477,0.9904200914,0.1556398613,-0.6466562362
9483,0.7691946843,-0.3157236692,-0.6421888238
9485,0.9975349764,0.1923086276,-0.6045214096
9491,0.7596426524,0.04417187098,-0.7158900067
9494,0.8055101517,-0.03266404262,-0.6270942949
9496,1.112013332,-0.4647727199,-0.5651381099
9498,1.046543265,0.178046001,-0.6148827001
9502,1.200824826,-0.2688204609,-0.6002412067
9523,1.139240759,-0.1162344049,-0.7080833562
9524,1.074690009,-0.5066432799,-0.5914925514
9531,0.9378638732,-0.06119498405,-0.7650356873
9534,0.9447052067,-0.2809570225,-0.6639573639
9536,0.9455118071,-0.5307619276,-0.5792879877
9538,0.8098383213,-0.1413345126,-0.6913864738
9541,1.122544997,-0.2401280891,-0.5911312876
9545,1.183480117,-0.3375317837,-0.8944247013
9546,1.072041721,-0.4746432859,-0.5950995787
9550,0.8174859216,0.1831839227,-0.6042046406
9551,0.9956054949,-0.2074609229,-0.6579205416
9552,0.6786739286,-0.4270649,-0.4222505031
9554,0.7281323018,-0.425500762,-0.6104606027
9555,0.9869629606,0.175975486,-0.6141663441
9556,0.9769782891,-0.1549294913,-0.5976890186
9559,0.7636654076,0.07135760149,-0.6540624825
9560,1.124001807,-0.3659845411,-0.5844962914
9563,1.030278362,-0.1651196941,-0.6526254308
9566,1.190481227,-0.04335152232,-0.6335654591
9567,0.9752831109,-0.06606078697,-0.7952834195
9572,0.9772104925,0.1798015501,-0.6280261154
9579,1.105651339,-0.1701723748,-0.723452522
9582,1.035327318,-0.3662010194,-0.6842277894
9584,0.6717909301,-0.0214972444,-0.5122773847
9586,1.179045896,-0.04250966121,-0.64589928
9587,0.862676346,0.08151578483,-0.6492124428
9588,1.407813148,-0.3494632123,-0.5917496143
9589,0.8598171633,-0.5361526594,-0.5985756409
9590,1.171213763,-0.1074013331,-0.7117605924
9591,0.8055724437,0.1753338138,-0.5825452335
9596,0.9131180868,0.1959506225,-0.6085761535
9597,0.9631700033,-0.06217438866,-0.6776848171
9603,1.005193048,-0.1044502458,-0.6901033815
9604,1.118688601,-0.007283196535,-0.7152902274
9608,0.8518238526,0.03495753614,-0.6968740885
9614,0.8140958685,0.1913741373,-0.5726041655
9616,0.9970768186,-0.5082392858,-0.5091256853
9621,1.196619911,-0.2181216557,-0.9296084761
9622,1.14443982,-0.04001446375,-0.5706007677
9623,0.8069025061,-0.3136243794,-0.3435367243
9624,0.9651252108,-0.4083141387,-0.7412698834
9625,0.9836270458,-0.497957767,-0.6036127103
9629,0.9060915351,0.06486372797,-0.673687736
9632,0.775155459,0.1809502283,-0.6015318018
9633,1.027834026,-0.3359248407,-0.7998931745
9634,0.8257145089,0.1272102645,-0.5751797164
9635,0.5485871703,-0.269697831,-0.5306859819
9646,1.143277864,-0.2029129861,-0.6214372431
9648,1.010843749,0.1376886695,-0.6578764007
9649,0.8462830663,0.03379087201,-0.5829963773
9661,0.3775151346,-0.3553805332,-0.539535279
9662,0.8383147308,-0.5471516216,-0.5404183383
9663,1.022633906,-0.5203181643,-0.4715311899
9664,0.8952528802,0.1855975395,-0.6067111494
9670,1.231015827,-0.04389475993,-0.6582667178
9685,0.960184279,-0.05181630416,-0.6121453306
9686,1.125784117,-0.2818924808,-0.5609155551
9687,0.9472390114,-0.3921326411,-0.707592795
9688,1.099691558,-0.08543874188,-0.617493509
9691,1.189042181,-0.4534353136,-0.6203803275
9692,1.077875609,-0.4384564411,-0.6048286558
9693,1.047971602,-0.08460146435,-0.8320866883
9694,1.337166378,-0.1600117693,-0.6471194727
9705,0.8076340236,-0.3706629252,-0.5275611622
9706,1.14456477,-0.3857214144,-0.5338747738
9707,0.5559748554,-0.3080084274,-0.462078307
9711,1.07813865,0.174599501,-0.6168234987
9713,1.035339813,-0.3071797531,-0.8438098115
9715,1.065100234,0.1529657192,-0.6622670865
9716,0.7994824911,-0.5300275227,-0.2553462768
9717,0.7879656026,0.1743562932,-0.5921011525
9718,0.77403561,0.1862092544,-0.5933955322
9720,1.071658102,-0.1676001993,-0.4959440129
9721,1.238710082,-0.2969475831,-0.3297228481
9722,0.8106274782,-0.002744234125,-0.6537953239
9723,0.67230323,-0.1106380474,-0.6215360335
9724,0.9447159287,0.04587940304,-0.7003994398
9727,0.8878829059,-0.01175350027,-0.6342748469
9730,0.8032328877,0.1862895075,-0.6020039921
9731,1.15187122,-0.3371451888,-0.7155897756
9736,1.089817166,-0.4675865903,-0.5985929769
9745,0.8232416273,0.1837035988,-0.5971451479
9746,0.8522775652,-0.459046002,-0.4880669141
9747,0.972185554,-0.1814976203,-0.5936790353
9749,1.180841128,-0.2817838604,-0.8166411083
9750,1.262021012,-0.05223413725,-0.6632268359
9751,1.162376472,-0.1298483407,-0.4757332712
9754,0.7191136753,-0.5499097852,-0.5612583592
9757,0.9260860176,0.08100366792,-0.6645974631
9761,1.107948654,-0.4848479003,-0.5322162946
9762,0.899444165,0.2062504399,-0.5665200077
9764,0.8255595155,0.1927287579,-0.593195407
9766,0.8270085744,0.1794189352,-0.5983334546
9770,0.973030142,0.1912745456,-0.6011419892
9777,0.5982249449,-0.3940575283,-0.5402931658
9778,0.896850116,0.1831833963,-0.602279627
9780,1.007393411,-0.3532277628,-0.651369991
9781,1.177878902,-0.3929896516,-0.7225228178
9782,1.051579486,-0.3534498843,-0.3218878332
9783,0.8829578249,0.1592206231,-0.625791386
9784,0.6864193731,-0.3226227026,-0.4728467332
9785,1.064118029,-0.1393751374,-0.7728689947
9791,0.9212063551,0.0408692235,-0.6161495562
9797,1.102196588,-0.2358745801,-0.7000011681
9798,0.8505846774,0.1750264684,-0.6076814525
9800,0.9917145819,0.1921638488,-0.6153848266
9802,0.805681225,-0.3515225002,-0.4840693624
9804,0.9086039807,-0.1146703684,-0.6144200594
9807,0.8489291771,0.1504612507,-0.6125027649
9808,0.7472833854,0.1976313141,-0.5551287386
9809,0.8680962756,0.175241192,-0.6055322066
9811,1.17822119,-0.2006913408,-0.6156286595
9816,1.005822863,0.1756949923,-0.6436629154
9817,0.8046629497,-0.2582640345,-0.5987656859
9821,1.075011268,-0.4774853001,-0.6000441819
9826,0.8912153016,-0.24922112,-0.5810720205
9827,1.109004245,-0.1137249285,-0.7441986592
9832,0.9371110783,-0.3474466352,-0.6157639221
9835,0.8171933284,0.190926272,-0.5726255695
9836,0.8668811066,-0.2195153902,-0.6226536679
9838,1.212036198,-0.2302706609,-0.5030617415
9843,0.5427941134,-0.1657761989,-0.5817632443
9845,1.260547392,-0.1273576229,-0.5339022202
9849,0.8447142796,0.1689126668,-0.5933426951
9850,0.9951318268,-0.2960531658,-0.508474949
9851,0.7988807198,0.03810688597,-0.5284446951
9854,1.081133765,-0.06344198043,-0.7864629661
9857,0.8151601949,-0.3724937002,-0.355538262
9858,0.9204472538,0.189110317,-0.593868276
9859,0.9950471541,-0.1716202786,-0.6394263235
9860,1.073147788,0.1549213775,-0.663599954
9862,0.9237503067,0.1847915501,-0.6068166372
9864,0.9145572974,-0.111737313,-0.5454794747
9868,0.5290727034,-0.3508709347,-0.4937253038
9869,0.9567210301,0.07855732151,-0.6471664254
9872,0.94312781,-0.2009947528,-0.5999010144
9873,1.10883974,-0.4501086454,-0.6155573765
9877,0.8081240125,0.1582595766,-0.6175408761
9878,0.8510632349,0.01803580428,-0.581960715
9880,1.183547646,-0.4012383775,-0.5952254021
9882,0.8952200373,0.1740188879,-0.6158186721
9887,0.7595093214,0.02466190126,-0.6696401164
9891,0.8031624763,-0.002406647397,-0.744923282
9892,1.000632283,0.1768667735,-0.6283515911
9893,0.8352448287,-0.3304425159,-0.6837877829
9894,0.9326924753,-0.4981021059,-0.5729999841
9895,1.283531491,-0.2064690219,-0.6770779666
9896,0.6995969032,-0.4012069025,-0.674789608
9898,0.8424110351,0.1917153847,-0.5893513556
9899,0.9966749753,0.1924187661,-0.6163475019
9903,0.80678512,0.1775372029,-0.5973516674
9906,0.6728657339,-0.04228131183,-0.5987963121
9908,0.8475885895,-0.2027903205,-0.5870760921
9910,1.339557555,-0.297688768,-0.8170922149
9911,0.843757775,0.08604738038,-0.6668656596
9912,0.8970456026,0.1917172525,-0.6081830639
9913,1.099853911,-0.4961354854,-0.5668625179
9915,1.077524674,0.03145237458,-0.6712485697
9916,1.049745388,0.02777057195,-0.6037885146
9917,0.6422370904,0.08154108944,-0.4482964157
9920,0.9971292767,-0.3415276382,-0.771567013
9922,0.7792944451,-0.2140441303,-0.5872986858
9923,0.8553944996,0.08013117206,-0.65126934
9924,1.294887158,-0.1331635233,-0.5351213867
9926,0.8669529458,0.1767029836,-0.6166961278
9929,1.054077269,0.1707449554,-0.6352107155
9933,0.7736895167,-0.1190888702,-0.5600113973
9934,0.7011060163,-0.09735258139,-0.3898714459
9935,0.8454698384,0.1879397265,-0.5698585237
9940,1.098681111,-0.4806992312,-0.4445812913
9942,0.4880889236,-0.02094589673,-0.5827064806
9943,1.026862161,-0.1996467037,-0.3646941529
9944,0.9162202697,0.1830897352,-0.6231768544
9947,0.8356455796,0.175639844,-0.5918930637
9950,1.061725215,-0.4799447092,-0.5891162551
9951,0.9433812378,-0.201029948,-0.520826976
9953,0.9504748673,0.1457856244,-0.6479887568
9954,1.084347424,-0.1100150972,-0.5003161919
9957,1.089795696,-0.1819114932,-0.6868757614
9959,0.9187246269,0.1767070957,-0.6232759534
9962,0.9798810395,-0.05975419263,-0.5877269954
9965,0.6937228867,-0.02656226716,-0.5236849267
9973,1.244615234,-0.3252101192,-0.6858117607
9974,0.856469685,0.06068022091,-0.6838714899
9977,0.5698104323,0.006053795653,-0.5555239879
9981,0.790939673,0.1829866883,-0.619375394
9989,1.016116502,-0.5165891159,-0.4595646382
9991,1.120688507,-0.2544388626,-0.8583243326
9992,1.126381191,-0.3589165085,-0.8665274153
9994,1.08430529,0.1635159712,-0.6316194492
9995,0.7102548405,0.05345605213,-0.494498769
9996,1.143805954,-0.2196068842,-0.4563670131
9997,1.091356516,0.1826048538,-0.6138320346
10001,0.6231379873,0.09505118051,-0.2881395101
10013,0.9071656621,-0.2654347597,-0.8295078242
10017,1.094985199,0.1616753907,-0.6426289972
10019,1.041897398,-0.4911322862,-0.6079019223
10020,1.202515732,-0.1615555263,-0.4558296861
10025,1.160207235,-0.2224136374,-0.4886294347
10029,0.7576836794,-0.5522349893,-0.4911375293
10030,1.241646693,-0.3988844871,-0.6855571625
10031,0.8494697402,-0.1646125697,-0.4924897105
10032,0.8535135908,-0.08524006036,-0.6692838711
10035,0.9102457629,-0.1495557905,-0.7377146862
10044,0.9181843799,-0.3373066064,-0.6801478323
10046,0.8285344905,0.1248202067,-0.5555397759
10051,1.043433454,-0.4843368278,-0.5178569493
10053,0.7745549289,0.01224440277,-0.5954053282
10055,1.08958208,-0.295155654,-0.7048122512
10061,1.095215124,-0.4648741261,-0.5442441215
10063,0.8499538504,0.1725766869,-0.6135268675
10068,1.003742421,-0.1986103524,-0.4241928112
10069,1.06726084,0.148249305,-0.659948352
10076,0.845451168,0.1747124436,-0.6046826894
10078,0.8876299327,-0.5257092399,-0.613652433
10082,1.075390013,-0.09040506235,-0.6861615404
10083,0.8761626539,0.08808599952,-0.5140376607
10088,0.900236756,-0.01640844238,-0.6385880067
10098,0.8413310384,0.1586715228,-0.5967733634
10105,0.8509927809,0.1163519553,-0.5812702305
10109,0.8900296576,0.1792177514,-0.6130509337
10110,1.065276761,0.1708812524,-0.6393670442
10111,1.038384917,-0.5115662495,-0.5364832289
10116,0.8577301786,0.1132119829,-0.5285753696
10123,0.6433781181,-0.1685147797,-0.4196014516
10124,0.7882031087,0.1741173744,-0.6020727291
10125,0.8440998268,0.1491797248,-0.6235609211
10126,0.9020373024,0.05969791865,-0.5551222699
10128,1.071007119,0.08707148629,-0.7189399243
10130,1.116145804,0.1557041601,-0.6462759953
10136,0.8100724022,0.1771953843,-0.5837613041
10141,1.076380817,0.1794431668,-0.6040006389
10144,1.169270731,-0.2054521293,-0.9142710396
10152,1.068133569,-0.2023801881,-0.6642239332
10155,1.066957729,-0.1817964288,-0.672842478
10156,1.047980466,-0.4971709641,-0.5835026668
10157,1.075410575,-0.4889786835,-0.5300747482
10162,1.123966833,-0.424318693,-0.7031063612
10164,1.059309761,-0.456193814,-0.5705891533
10167,0.9874802956,0.185898673,-0.6055407946
10169,1.130716712,-0.4567791626,-0.5914537709
10170,0.7339135656,0.004804337545,-0.622209227
10171,1.138477892,-0.01451594554,-0.544217062
10177,1.150595496,0.1452058637,-0.6551286007
10178,0.9600103905,-0.2123254692,-0.6439410502
10183,0.847588056,-0.00802518953,-0.7234991108
10185,1.003557423,-0.4383993166,-0.6988676245
10186,0.876118219,0.1003585905,-0.6393848739
10187,0.9548906345,-0.2794321799,-0.6502346755
10188,1.03773088,-0.3624692042,-0.4918364876
10191,0.8990515245,0.1062550806,-0.5280424169
10193,0.8444581832,0.1613670416,-0.6242749761
10194,0.7688793045,-0.3689625238,-0.6657682682
10196,0.8820545569,0.1839269768,-0.5952380477
10201,1.01933295,-0.4272486888,-0.7290356771
10208,1.054952213,-0.3099600959,-0.4654096471
10209,0.7651041782,0.1565536525,-0.599736167
10212,1.047217392,-0.4942311076,-0.5637192477
10213,1.198767977,-0.2027284535,-0.5201168551
10221,1.428698131,-0.1758085144,-0.458412033
10225,0.9847631127,-0.2525594346,-0.4933467696
10228,0.4521013261,0.004395494201,-0.6104410046
10234,0.8989865283,-0.1180095963,-0.6304549428
10235,0.7389197453,-0.04395375149,-0.5796655859
10241,0.752629853,-0.0568017205,-0.4908840394
10247,0.8923232038,-0.4985220618,-0.5904988862
10248,0.843067224,0.1724264392,-0.6001863666
10250,0.9319978185,-0.1521390179,-0.560858073
10251,0.797256595,-0.2845785877,-0.5286206506
10254,1.067485714,0.1851788008,-0.6137046206
10257,0.9575476974,-0.09252431771,-0.442742751
10260,0.6864676692,-0.1218393827,-0.6701587817
10264,1.13967555,-0.05407989323,-0.5812642509
10266,1.020434895,0.05218592324,-0.6368263132
10269,1.389640011,-0.2804088486,-0.6697908347
10271,0.811750988,0.17268692,-0.6131890033
10275,1.057022471,-0.1627574281,-0.6114303857
10277,0.7614498344,-0.2215493644,-0.499635945
10278,1.007021715,-0.506335196,-0.617900238
10279,0.9045150755,-0.01023078035,-0.6314213295
10284,1.022378838,-0.2463968917,-0.559254754
10285,1.111887033,-0.08398076424,-0.5990217023
10288,1.334127502,-0.0745788984,-0.6819860938
10290,1.049414955,-0.2934023289,-0.4624173066
10291,0.9813012484,-0.2209708723,-0.6680946477
10293,0.7905574174,-0.4384847962,-0.5294589339
10295,1.060001876,-0.5235967235,-0.6649943618
